"","iteration","Team","teamId","primaryKey","lastName","firstName","Position","jerseyNum","ovr_rating","speed_rating","acceleration_rating","strength_rating","agility_rating","awareness_rating","catching_rating","carrying_rating","throwPower_rating","throwAccuracy_rating","kickPower_rating","kickAccuracy_rating","runBlock_rating","passBlock_rating","tackle_rating","jumping_rating","kickReturn_rating","injury_rating","stamina_rating","toughness_rating","trucking_rating","elusiveness_rating","bCVision_rating","stiffArm_rating","spinMove_rating","jukeMove_rating","impactBlocking_rating","runBlockStrength_rating","runBlockFootwork_rating","passBlockStrength_rating","passBlockFootwork_rating","powerMoves_rating","finesseMoves_rating","blockShedding_rating","pursuit_rating","playRecognition_rating","manCoverage_rating","zoneCoverage_rating","spectacularCatch_rating","catchInTraffic_rating","routeRunning_rating","hitPower_rating","press_rating","release_rating","throwAccuracyShort_rating","throwAccuracyMid_rating","throwAccuracyDeep_rating","playAction_rating","throwOnTheRun_rating","height","weight","age","portraitId","id","_version_","encryptedId","Name","NameRM","Key","Rank"
"2351",1,"MIN",31,11440,"Smith","Harrison","FS",22,94,87,91,72,87,90,82,62,25,25,25,20,45,45,81,85,10,95,91,76,61,54,36,35,61,55,45,45,45,45,45,66,50,73,88,90,71,88,56,52,15,92,55,12,10,10,10,10,10,74,214,27,5485,"abfcf1b3-3b54-475e-9488-449239b8ded4",1542388806867484672,"c0m7lsacp1t9q7mj41tp4ehpmc","Harrison Smith","harrisonsmith","FSharrisonsmith",1
"2308",1,"MIN",31,2134,"Exum Jr","Antone","FS",32,72,88,89,62,89,62,65,55,21,21,29,21,45,45,63,83,50,76,88,69,25,70,65,25,70,74,45,45,45,45,45,39,45,58,78,62,77,75,35,33,20,73,81,12,6,6,6,6,6,72,219,25,6409,"51302b6e-35aa-479d-b629-f7a524a3f5a7",1542388806682935296,"47prj1fo7u77dkekqg47kpbvqs","Antone Exum Jr","antoneexumjr","FSantoneexumjr",2
"2314",1,"MIN",31,2888,"Harris","Anthony","FS",41,68,87,89,59,88,61,65,52,21,20,22,15,35,35,52,87,30,86,87,72,37,61,53,36,57,69,36,45,45,45,45,29,40,53,77,61,64,77,68,59,41,56,68,30,6,6,6,6,6,73,192,24,7489,"b06a6b1f-eb84-4337-b35d-3be5a77aaa63",1542388806708101120,"pafghnqg5ar7kh8a47l8e2af58","Anthony Harris","anthonyharris","FSanthonyharris",3
"2358",1,"MIN",31,11683,"Walsh","Blair","K",3,81,67,69,39,64,68,37,45,39,40,94,86,20,15,26,69,10,95,87,65,10,25,15,10,10,10,17,17,17,15,15,10,10,13,22,21,14,20,25,20,15,17,10,15,35,30,25,20,20,70,170,26,5544,"449e9047-c5f8-44cd-94f4-3552d901956b",1542388806897893376,"fknb9jahimca77fbf23i9n30uc","Blair Walsh","blairwalsh","Kblairwalsh",1
"2292",1,"MIN",31,10828,"Barr","Anthony","LB",55,88,88,90,68,89,80,67,70,35,32,30,30,50,50,86,84,10,85,89,78,67,55,70,65,66,65,50,50,50,50,50,90,78,86,90,80,73,85,45,49,35,81,35,12,6,6,6,6,6,77,255,24,6338,"52c6abbb-2c08-4bde-958b-3796ffb182c4",1542388806613729280,"4s1ldaftb0304dq69nrhb5olr8","Anthony Barr","anthonybarr","LBanthonybarr",1
"2311",1,"MIN",31,27240,"Greenway","Chad","LB",52,78,79,83,71,74,86,54,65,30,40,8,14,45,45,81,76,10,89,97,89,41,15,38,52,10,60,45,45,45,45,45,79,65,62,75,86,64,70,20,15,15,72,73,25,6,6,6,6,6,74,242,33,1307,"721f9c88-aa33-4657-b636-e15a6a64ff2e",1542388806695518208,"51lqv84aef3abdk3qs82uud2e0","Chad Greenway","chadgreenway","LBchadgreenway",2
"2324",1,"MIN",31,2559,"Kendricks","Eric","LB",54,76,85,90,74,82,74,69,60,24,25,19,14,45,45,88,88,10,83,92,74,43,42,29,33,35,42,45,45,45,45,45,63,73,79,85,74,54,64,47,48,15,85,55,25,6,6,6,6,6,72,232,24,7200,"b61c3c73-ab6c-42d1-8305-b56105ddd9d4",1542388806752141312,"5l0ntbhn1ec9kbcno4ccgk0e8s","Eric Kendricks","erickendricks","LBerickendricks",3
"2326",1,"MIN",31,11848,"Lamur","Emmanuel","LB",59,72,82,88,69,76,71,59,55,34,30,28,28,45,45,75,83,10,88,79,75,44,35,20,49,45,25,45,45,45,45,45,60,74,70,75,71,61,70,25,15,10,78,45,12,6,6,6,6,6,76,245,27,5935,"735b439c-d657-4ef7-aa96-452aae9d1271",1542388806760529920,"p09aahebtqeaqb3urj29ud0ai8","Emmanuel Lamur","emmanuellamur","LBemmanuellamur",4
"2301",1,"MIN",31,11564,"Cole","Audie","LB",57,67,78,84,65,71,68,55,55,18,29,22,29,45,45,85,86,10,95,86,88,40,39,45,48,33,39,45,45,45,45,45,73,52,73,81,68,55,69,20,20,15,82,39,15,6,6,6,6,6,77,248,27,5109,"c46a4ad0-a698-4eb4-877a-60ac6c881b61",1542388806652526592,"3scqk8s96hfhl92v31onq9usmg","Audie Cole","audiecole","LBaudiecole",5
"2298",1,"MIN",31,17781,"Brothers","Kentrell","LB",40,66,78,85,75,79,58,60,52,27,20,20,20,29,22,88,77,11,92,87,90,36,37,39,35,40,46,30,45,45,45,45,55,53,82,77,58,65,74,31,42,35,81,60,39,6,6,6,6,6,72,245,23,7913,"2f3a7ebf-80e1-43d4-b93b-a7aa26295e92",1542388806639943680,"iuujpk5rt0g4ltmc6ortknneag","Kentrell Brothers","kentrellbrothers","LBkentrellbrothers",6
"2359",1,"MIN",31,2137,"Watts","Brandon","LB",58,64,87,90,63,85,56,55,60,25,25,20,20,45,45,75,87,10,87,82,69,45,55,42,25,55,60,45,45,45,45,45,64,60,66,78,56,66,73,37,42,15,76,40,25,6,6,6,6,6,74,231,25,7368,"8bfdca1c-a2db-4c9d-b484-03c49c4a6351",1542388806902087680,"75c8rjj7a44h7b0vjg6j1g2kgg","Brandon Watts","brandonwatts","LBbrandonwatts",7
"2338",1,"MIN",31,2842,"Plummer","Terrance","LB",50,57,79,87,74,78,55,51,47,30,30,25,25,45,45,82,82,37,89,90,87,46,42,37,41,38,35,45,45,45,45,42,57,41,67,69,55,51,63,35,42,29,83,20,34,35,30,20,15,15,71,231,23,7786,"62c64f49-ace5-40ed-bc15-dbf7dab91772",1542388806811910144,"fr2e0oujr99c6okd3qi0letvg8","Terrance Plummer","terranceplummer","LBterranceplummer",8
"2343",1,"MIN",31,2678,"Robinson","Edmond","LB",51,56,85,88,72,79,45,57,60,25,30,20,20,45,45,76,86,15,88,85,70,40,38,45,40,45,52,45,45,45,45,45,51,64,62,85,45,68,74,35,40,15,73,65,15,6,6,6,6,6,75,245,24,7591,"323be048-4b3b-4868-a02b-91948fecb971",1542388806833930240,"8lnd924shgb6v34g8jijqib2e0","Edmond Robinson","edmondrobinson","LBedmondrobinson",9
"2354",1,"MIN",31,28425,"Sullivan","John","OL",65,86,55,75,86,61,93,45,45,30,30,25,25,90,80,30,49,10,94,89,90,20,12,10,30,10,10,95,95,98,84,89,10,10,20,30,15,12,15,15,15,15,20,10,15,6,6,6,6,6,76,310,31,2889,"2d9bbc41-60eb-4d03-9dd8-bb539876e52c",1542388806880067584,"ksj2t1r4eiv3t7bua5djai2gsg","John Sullivan","johnsullivan","OLjohnsullivan",1
"2294",1,"MIN",31,27087,"Berger","Joe","OL",61,83,59,71,88,61,82,30,40,31,29,16,12,94,81,29,28,10,90,83,82,10,19,10,10,10,10,80,86,81,81,72,10,10,29,35,26,11,19,15,15,15,20,10,15,6,6,6,6,6,77,305,34,419,"708a3d92-92d4-47c3-ba00-1efde3680000",1542388806623166464,"6spskssb00bqvq5scpic6ag010","Joe Berger","joeberger","OLjoeberger",2
"2296",1,"MIN",31,20201,"Boone","Alex","OL",76,81,62,78,90,55,85,28,40,36,20,33,29,76,84,26,21,10,90,75,80,10,19,10,10,10,10,93,97,93,79,67,10,10,26,18,20,9,12,12,10,10,20,10,12,6,6,6,6,6,80,300,29,466,"4a2ea93e-4e0e-4ae4-ba39-a095b8f0f747",1542388806631555072,"v834srfq58qeccqbs5c51g9p70","Alex Boone","alexboone","OLalexboone",3
"2322",1,"MIN",31,11283,"Kalil","Matt","OL",75,80,71,82,89,70,79,40,40,22,25,20,24,83,82,40,74,10,92,90,88,33,15,15,10,10,10,83,74,78,83,89,20,22,40,29,20,13,15,15,15,12,25,10,12,6,6,6,6,6,79,317,27,5291,"8cc747e0-eeea-4f4b-9702-bbba73fdac16",1542388806742704128,"q2pi34kolsut3q1jk1nhcd058c","Matt Kalil","mattkalil","OLmattkalil",4
"2350",1,"MIN",31,20062,"Smith","Andre","OL",72,77,58,76,95,55,76,23,40,16,19,14,29,75,78,14,25,10,88,80,90,10,18,10,10,10,10,85,97,85,93,81,10,10,14,23,24,16,12,15,15,15,20,10,15,6,6,6,6,6,76,325,29,2754,"14dd8c68-038b-4aa2-bb00-c06ec2bb4376",1542388806863290368,"utrljilfdbovnohnd1mqek2bdg","Andre Smith","andresmith","OLandresmith",5
"2315",1,"MIN",31,11790,"Harris","Mike","OL",79,74,51,76,83,57,74,35,40,25,25,24,22,82,82,32,80,10,93,84,75,22,12,10,25,10,10,72,75,69,73,67,10,10,15,23,10,12,15,12,10,10,25,10,12,6,6,6,6,6,77,338,27,6734,"262eed20-8fbe-4629-9d09-5f030831c727",1542388806712295424,"3hs49gcvfi73lrk8u0opfk91h0","Mike Harris","mikeharris","OLmikeharris",6
"2310",1,"MIN",31,10689,"Fusco","Brandon","OL",63,73,63,77,89,64,76,27,40,27,22,24,22,83,68,47,60,10,84,77,74,10,18,10,25,10,10,80,79,89,81,67,10,10,33,30,26,9,20,15,20,17,30,15,22,6,6,6,6,6,76,306,26,4366,"6a6a847d-4209-4029-8039-42a84e3155ac",1542388806691323904,"nl0fp2invoa6tdb8pv806bdq88","Brandon Fusco","brandonfusco","OLbrandonfusco",7
"2293",1,"MIN",31,17790,"Beavers","Willie","OL",64,69,63,79,81,74,60,24,30,11,6,15,12,81,77,37,56,10,89,88,92,21,21,16,10,10,13,74,73,75,74,81,10,10,25,30,28,12,13,15,15,15,38,10,15,6,6,6,6,6,76,324,22,7890,"0195b3e7-45ed-456a-9cbf-6e0829cc31ef",1542388806618972160,"6jdbvtkdknaupd4s0aaafca2pk","Willie Beavers","williebeavers","OLwilliebeavers",8
"2300",1,"MIN",31,2501,"Clemmings","T.J.","OL",68,69,68,77,85,70,73,45,55,30,21,25,25,69,70,55,82,10,92,85,84,25,10,10,15,10,10,88,87,86,84,76,65,35,62,65,29,15,20,25,21,25,60,10,45,6,6,6,6,6,77,309,24,7049,"5d81b83a-5c57-4c53-9ac0-d655775c557b",1542388806648332288,"pvmb61qgik3c8hu2v1r9con0c4","T.J. Clemmings","tjclemmings","OLtjclemmings",9
"2347",1,"MIN",31,2659,"Shepherd","Austin","OL",74,63,63,78,73,51,63,35,40,31,29,16,12,72,75,38,78,10,92,82,88,25,15,10,10,10,10,68,82,74,76,64,10,10,29,35,26,11,19,15,15,15,28,10,15,6,6,6,6,6,76,327,24,7600,"3645a093-830a-4765-be57-f9e5c15be0da",1542388806850707456,"dcoolppehbb6j9jj1bdf6p86o0","Austin Shepherd","austinshepherd","OLaustinshepherd",10
"2325",1,"MIN",31,2830,"Kerin","Zac","OL",67,62,61,82,82,62,53,45,44,26,24,22,22,69,77,39,39,10,89,82,80,25,10,15,10,10,10,75,84,76,75,67,10,10,10,15,10,12,12,12,15,10,47,10,12,6,6,6,6,6,77,305,25,7521,"cc3ccf9d-25aa-429c-883e-38d9f5285129",1542388806756335616,"nfo2uoncb3kqntk47ke2avpehs","Zac Kerin","zackerin","OLzackerin",12
"2349",1,"MIN",31,2831,"Sirles","Jeremiah","OL",78,62,59,73,74,60,54,35,40,30,30,25,25,71,75,41,69,10,86,92,94,25,11,10,30,10,10,77,77,72,84,74,10,10,20,25,15,12,15,15,15,15,24,10,15,6,6,6,6,6,78,315,25,7807,"8027abd8-bb1d-4ff5-bd1c-eb02ab3959f4",1542388806859096064,"hqe51hifk4nq4r408c3qdbk244","Jeremiah Sirles","jeremiahsirles","OLjeremiahsirles",11
"2305",1,"MIN",31,2795,"Easton","Nick","OL",62,60,68,87,82,70,50,25,40,15,12,15,14,69,77,42,79,10,91,86,80,35,10,10,10,10,10,73,76,81,71,76,10,10,36,45,31,9,11,15,15,15,37,10,15,6,6,6,6,6,75,303,24,7685,"3a5eef7f-36ab-4202-9f2b-8aa5fbfe6b00",1542388806670352384,"njg50571hu6gcmqfrtmhf2u798","Nick Easton","nickeaston","OLnickeaston",13
"2329",1,"MIN",31,11939,"Locke","Jeff","P",18,74,72,71,48,63,55,45,50,48,45,88,84,20,20,35,55,10,97,87,65,15,20,21,15,10,10,23,23,23,24,24,10,10,26,18,31,21,29,12,10,10,12,10,12,44,36,28,10,18,72,195,26,5947,"1c13e042-ce6d-4729-a941-0a421d0c96d7",1542388806773112832,"70nvepso73sa5vto7t2v0evf5s","Jeff Locke","jefflocke","Pjefflocke",1
"2297",1,"MIN",31,10837,"Bridgewater","Teddy","QB",5,81,82,87,51,84,82,55,68,90,87,25,25,20,15,29,78,10,92,94,95,34,70,80,31,74,76,30,40,30,30,20,10,10,25,20,15,15,20,34,40,32,12,10,37,88,87,78,72,81,74,215,23,6359,"3b5c905d-de0b-4873-aa7b-a19b5569bb25",1542388806635749376,"0jsah4tmsthn8sr15ipjqc2du8","Teddy Bridgewater","teddybridgewater","QBteddybridgewater",1
"2317",1,"MIN",31,15633,"Hill","Shaun","QB",13,68,68,66,52,60,80,15,60,77,82,20,10,10,10,16,41,10,80,92,85,20,20,28,10,40,40,10,10,10,10,10,10,10,16,39,21,10,19,15,15,15,12,10,15,87,78,69,85,73,75,230,36,1510,"78959e10-7ebf-495c-9430-0e884cb49445",1542388806720684032,"pirll4q45ofk8bef4hk81tls64","Shaun Hill","shaunhill","QBshaunhill",2
"2352",1,"MIN",31,17572,"Stave","Joel","QB",2,63,79,85,60,68,50,28,59,91,73,21,20,21,17,30,77,11,87,90,85,31,39,55,29,24,34,19,20,19,19,18,9,9,21,28,21,12,18,20,20,18,19,9,19,80,69,68,71,77,77,236,24,8279,"d45ba567-1188-484c-846c-ce14a183448e",1542388806871678976,"0n1r6iq2nmh5g93jje46g5c51c","Joel Stave","joelstave","QBjoelstave",3
"2316",1,"MIN",31,2392,"Heinicke","Taylor","QB",6,60,84,83,53,78,49,41,60,79,71,51,57,14,21,25,85,5,89,88,71,34,50,64,38,64,66,14,19,19,26,26,5,5,25,34,23,7,7,17,15,10,7,5,12,80,79,67,53,74,73,210,23,7169,"35d3a228-6acf-4003-bd8a-6d85abdbbee4",1542388806716489728,"8j0lfjgk8jquo8en89odrkoq8o","Taylor Heinicke","taylorheinicke","QBtaylorheinicke",4
"2337",1,"MIN",31,27899,"Peterson","Adrian","RB",28,91,92,91,88,93,97,60,81,35,40,25,26,43,54,42,89,45,87,98,97,93,91,96,93,91,92,34,32,32,55,60,10,10,35,40,28,12,12,40,55,63,15,15,59,35,30,20,15,15,73,220,31,2391,"c8a203ff-3c09-475b-b084-97f3c9e7efa1",1542388806807715840,"bi77qgdojscj1orqdsuml29jds","Adrian Peterson","adrianpeterson","RBadrianpeterson",1
"2331",1,"MIN",31,12354,"McKinnon","Jerick","RB",21,76,92,92,74,96,69,60,91,57,45,28,22,52,42,32,95,82,85,91,87,51,87,82,56,79,90,54,49,55,35,45,10,10,35,22,28,45,50,54,60,44,12,30,35,48,46,40,15,45,69,205,24,6521,"b4358888-0d4e-40ec-9346-46435e005f2a",1542388806781501440,"21evhsfsfbbmt3prsnd3enfpps","Jerick McKinnon","jerickmckinnon","RBjerickmckinnon",2
"2291",1,"MIN",31,11155,"Asiata","Matt","RB",44,73,77,85,82,76,84,65,93,30,30,26,26,65,60,32,69,40,95,77,88,90,43,82,95,74,73,65,66,61,60,52,10,10,15,55,15,12,15,45,65,61,20,10,31,6,6,6,6,6,72,219,29,5025,"7cc65031-7a98-4ddb-bd88-f8b9245c68c8",1542388806609534976,"pnqf67m4f894no2hn79j75oi1s","Matt Asiata","mattasiata","RBmattasiata",3
"2328",1,"MIN",31,14126,"Line","Zach","RB",48,72,82,87,67,78,56,57,84,35,32,19,19,66,65,44,79,67,92,86,91,85,56,82,77,74,73,71,64,68,66,67,30,35,33,48,20,15,20,60,65,52,45,20,65,20,15,10,10,10,73,233,26,5945,"06c3b61f-83ac-4c40-bdaf-4f66342f6b5b",1542388806768918528,"ilmnfaakkbo3edkhrh510pq72k","Zach Line","zachline","RBzachline",4
"2339",1,"MIN",31,17588,"Pressley","Jhurell","RB",42,65,92,95,79,92,42,49,75,31,28,21,20,25,40,33,80,62,85,86,80,72,70,68,84,74,76,40,44,43,49,47,11,12,26,38,20,14,19,40,45,45,21,16,45,40,35,33,33,40,70,206,24,8180,"bac305fd-438f-4256-b78b-0bfe7341f6d0",1542388806816104448,"6hv0tdsk1dr2ma22lp7met176k","Jhurell Pressley","jhurellpressley","RBjhurellpressley",5
"2346",1,"MIN",31,10492,"Sendejo","Andrew","SS",34,78,84,89,65,81,76,69,65,30,28,45,35,45,45,75,78,45,90,84,75,25,40,35,30,45,47,45,45,45,45,45,38,48,58,75,76,58,75,35,30,20,81,65,20,6,6,6,6,6,73,210,28,4865,"831dcd2f-362c-4c49-be5a-d87ee263f189",1542388806846513152,"hvp6aurulb7di3hpmccrea2dts","Andrew Sendejo","andrewsendejo","SSandrewsendejo",1
"2313",1,"MIN",31,27986,"Griffin","Michael","SS",33,76,86,89,63,81,76,68,85,30,35,20,15,45,45,60,87,70,94,95,74,20,65,60,25,77,86,45,45,45,45,45,30,40,57,68,76,78,79,72,70,30,74,74,20,15,10,10,15,15,72,215,31,1320,"51ce0d1c-302d-42c9-8870-bbdf20df283a",1542388806703906816,"jc2vmv8pv0nalflqfahquof790","Michael Griffin","michaelgriffin","SSmichaelgriffin",2
"2323",1,"MIN",31,17755,"Kearse","Jayron","SS",27,64,85,88,72,83,49,69,72,27,27,21,18,27,20,69,82,42,91,88,86,45,72,76,53,57,76,28,43,43,44,43,29,33,56,78,49,62,76,53,48,20,76,60,23,15,10,10,15,15,76,216,22,8093,"ccb871a4-12d1-4033-8389-4f6a547ecf69",1542388806746898432,"o206iunus4osa7lfug0atcessc","Jayron Kearse","jayronkearse","SSjayronkearse",3
"2345",1,"MIN",31,10642,"Rudolph","Kyle","TE",82,81,77,85,75,81,82,85,79,30,30,32,32,64,55,45,84,25,78,90,90,79,50,81,84,74,71,64,64,74,58,66,25,20,41,37,15,12,15,88,79,73,20,10,83,15,10,6,6,10,78,265,26,4464,"2e2e5a25-e2d0-4206-bb94-9a099bf692a3",1542388806842318848,"39aspg2bnft275pq2ae2qhapak","Kyle Rudolph","kylerudolph","TEkylerudolph",1
"2341",1,"MIN",31,2485,"Pruitt","MyCole","TE",83,74,86,87,69,77,66,81,72,35,35,30,30,67,55,40,88,40,84,78,65,62,60,68,58,74,73,61,60,59,55,54,10,10,40,45,20,15,20,82,78,64,12,18,79,15,10,6,6,10,74,258,24,7287,"020622ee-aa6d-4970-a2ce-93701f0f5fe7",1542388806824493056,"hmcgsccsn20kjcsjlgcje4dss0","MyCole Pruitt","mycolepruitt","TEmycolepruitt",2
"2307",1,"MIN",31,11681,"Ellison","Rhett","TE",85,72,80,85,76,73,72,73,74,26,29,14,12,70,53,48,81,35,80,85,72,60,57,73,62,66,64,81,75,83,64,72,10,10,49,35,13,12,12,74,72,52,35,25,60,15,10,6,6,10,77,250,27,5155,"e26047a6-13d0-43cb-b373-112409ceca21",1542388806678740992,"1ljsvamtldqg84ckvrnl78g8ng","Rhett Ellison","rhettellison","TErhettellison",3
"2333",1,"MIN",31,17649,"Morgan","David","TE",89,67,72,79,84,74,46,79,73,27,23,21,19,74,57,34,83,18,82,85,70,68,58,69,63,53,61,67,62,61,57,57,17,17,33,37,22,14,21,72,79,52,27,17,60,15,10,6,6,10,76,260,23,8154,"1ccd4ddb-016a-40c2-9e2c-fae78f899d2f",1542388806790938624,"0a05l8pebf6krcpt1eutncspo0","David Morgan","davidmorgan","TEdavidmorgan",4
"2327",1,"MIN",31,2240,"Leonhardt","Brian","TE",87,66,70,77,77,68,54,73,72,30,30,30,30,79,57,45,79,30,92,84,82,69,29,65,70,49,52,71,73,75,64,67,25,25,40,59,15,12,15,63,76,53,20,10,71,15,10,6,6,10,77,255,26,6856,"b767012e-74a4-4038-b080-23e1f92752c0",1542388806764724224,"8gj6mhc4lhgsj8462roheaimo8","Brian Leonhardt","brianleonhardt","TEbrianleonhardt",5
"2299",1,"MIN",31,17639,"Carter","Kyle","TE",86,58,84,86,70,82,40,69,68,30,29,21,19,60,52,35,84,18,87,85,76,60,55,62,52,60,61,62,62,61,57,57,17,17,40,30,22,14,21,70,62,61,25,17,65,15,10,6,6,10,75,243,23,7941,"8d184d54-fe99-402d-a9f4-f55b5ba7eedf",1542388806644137984,"55f3dmdvu4lah9m244skiepc24","Kyle Carter","kylecarter","TEkylecarter",6
"2330",1,"MIN",31,9985,"McDermott","Kevin","TE",47,50,71,80,64,70,60,60,65,22,22,29,18,54,65,50,65,10,92,79,75,52,35,44,40,44,42,75,69,70,62,64,10,10,55,62,39,15,15,55,60,50,52,25,25,9,9,9,9,9,76,240,26,6779,"7d10276f-bc44-4aca-82f9-9e5ebe70e9c9",1542388806777307136,"nh9mh34m71jnrk9t8n7f9r3j3s","Kevin McDermott","kevinmcdermott","TEkevinmcdermott",7
"2303",1,"MIN",31,2454,"Diggs","Stefon","WR",14,79,90,92,63,93,75,86,72,35,35,30,30,43,29,25,85,85,76,88,66,35,88,89,50,87,95,44,45,44,35,37,10,10,35,35,20,15,25,91,81,81,12,15,77,15,10,6,6,10,72,195,22,7085,"974e1de5-a31a-4dc8-b7d2-423b2c1cfee0",1542388806661963776,"5gkudq8rb84o0r0sjsi8p7fhkk","Stefon Diggs","stefondiggs","WRstefondiggs",1
"2357",1,"MIN",31,17555,"Treadwell","Laquon","WR",11,75,88,88,73,87,72,88,73,38,33,23,22,56,43,39,94,25,88,92,83,59,72,80,81,68,81,41,24,24,26,24,11,11,37,40,21,16,24,93,86,72,15,16,64,21,19,18,20,23,74,221,21,8238,"018002ba-1af3-4bbb-8cb6-8443d2bfe4ce",1542388806892650496,"uivgf73egf3rfd72btmgog01bk","Laquon Treadwell","laquontreadwell","WRlaquontreadwell",2
"2363",1,"MIN",31,11265,"Wright","Jarius","WR",17,75,90,90,42,93,81,83,70,44,42,18,15,44,45,22,90,48,94,94,85,33,85,83,68,88,86,35,33,34,35,40,20,20,41,29,20,11,22,84,81,79,15,10,58,35,34,34,22,21,70,191,26,5575,"e93935fa-7ee0-4877-ac4d-3d4e52529d9e",1542388806918864896,"cbkidcttsp9a8hnbdd4ek1d3bk","Jarius Wright","jariuswright","WRjariuswright",3
"2319",1,"MIN",31,12303,"Johnson","Charles","WR",12,74,91,91,63,90,68,83,70,33,32,25,25,58,21,35,94,58,90,83,72,54,69,68,80,75,76,45,39,45,38,45,10,10,49,35,15,45,52,85,81,73,25,35,79,15,10,6,6,10,74,215,27,6704,"ff1ec94d-4f55-449a-b288-ffce17942874",1542388806729072640,"1b7p7aot1bkluhq1hhi2hi4ahk","Charles Johnson","charlesjohnson","WRcharlesjohnson",4
"2336",1,"MIN",31,498,"Patterson","Cordarrelle","WR",84,70,92,91,65,97,69,72,75,66,53,20,20,42,47,39,93,95,94,90,77,62,95,96,54,92,97,47,45,45,44,42,10,10,39,35,25,20,25,80,65,61,12,15,73,53,47,37,24,55,74,220,25,6017,"e85d16dc-6056-46fa-b79d-07a3385c174c",1542388806803521536,"c6f8ppido3b7lgvft0b2nj630g","Cordarrelle Patterson","cordarrellepatterson","WRcordarrellepatterson",5
"2355",1,"MIN",31,2280,"Thielen","Adam","WR",19,69,87,86,53,91,71,80,67,33,32,34,35,62,35,32,87,67,90,85,79,47,64,72,39,74,73,45,45,45,40,35,10,10,32,29,25,10,16,76,76,70,15,15,78,15,10,6,6,10,74,195,26,6913,"ff47de3d-5348-4fea-ab66-8be5778a0cfb",1542388806884261888,"2cn2jvpg7anskrj09mkucc9l0k","Adam Thielen","adamthielen","WRadamthielen",6
"2295",1,"MIN",31,17842,"Boehringer","Moritz","WR",81,62,89,94,70,87,52,77,67,23,31,15,19,46,40,40,92,60,91,90,80,62,66,77,49,69,72,37,40,42,35,35,10,10,35,35,25,15,25,71,76,57,15,17,64,15,10,6,6,10,76,227,22,7899,"4e0bba27-c65d-4484-ac2a-1012babba327",1542388806627360768,"ip3di4bmtfqioh3han45jt3mo8","Moritz Boehringer","moritzboehringer","WRmoritzboehringer",7
"1566",1,"NE",22,2318,"Butler","Malcolm","CB",21,85,89,88,58,88,83,72,55,21,21,29,21,45,45,69,87,42,90,88,72,10,58,60,28,65,66,45,45,45,45,45,37,42,43,71,83,86,90,49,45,20,60,83,12,6,6,6,6,6,71,190,26,7035,"959a9847-1a58-4172-84f9-acb3ae57e166",1542388803411378176,"qug02egumt7meiskakbe7lmnqc","Malcolm Butler","malcolmbutler","CBmalcolmbutler",1
"1613",1,"NE",22,1435,"Ryan","Logan","CB",26,84,88,91,53,87,85,73,66,36,35,26,22,45,45,73,83,60,94,93,85,45,60,62,45,69,72,45,45,45,45,45,42,70,48,76,85,83,87,60,54,40,66,84,45,6,6,6,6,6,71,195,25,6271,"1cbb4748-3b80-4eeb-9615-be4622a1a9ad",1542388803622141952,"mog7g9cndjo2tq77acv7re4ees","Logan Ryan","loganryan","CBloganryan",2
"1593",1,"NE",22,17710,"Jones","Cyrus","CB",24,71,90,91,67,91,61,69,68,27,23,18,17,23,17,54,84,85,88,89,79,28,73,77,48,69,74,22,43,44,43,44,26,29,47,78,61,80,75,48,45,29,57,86,27,6,6,6,6,6,70,200,21,8083,"adbb9cf3-419d-4201-9efa-cad985e2a061",1542388803534061568,"9ulfh0e45493nrc9b657fvfbsc","Cyrus Jones","cyrusjones","CBcyrusjones",3
"1558",1,"NE",22,20318,"Biggers","E.J.","CB",39,70,88,92,42,85,71,49,45,17,21,21,24,45,45,48,87,45,90,88,65,10,67,50,10,65,78,45,45,45,45,45,22,24,43,59,71,73,73,25,25,20,36,55,15,6,6,6,6,6,72,190,29,3334,"24d33272-8342-4cd1-b90b-cd0a38c9585f",1542388803375726592,"as23u2rphn0c469h7c8f3pjhr4","E.J. Biggers","ejbiggers","CBejbiggers",4
"1570",1,"NE",22,2848,"Coleman","Justin","CB",22,67,88,91,72,89,60,64,58,32,15,19,18,45,45,56,92,73,89,90,77,33,63,66,30,72,75,34,45,45,45,40,22,27,46,50,60,77,71,28,29,24,34,52,15,6,6,6,6,6,71,190,23,7434,"daacdf3e-8326-4c1a-a2b4-54de94212e59",1542388803429203968,"vv1s9m7bovaqfhh47v6okp29jc","Justin Coleman","justincoleman","CBjustincoleman",5
"1611",1,"NE",22,2690,"Roberts","Darryl","CB",27,64,92,94,72,94,49,53,52,10,11,15,12,45,45,40,91,63,79,88,68,20,70,64,21,70,74,45,45,45,45,45,30,35,44,57,49,76,69,49,42,25,62,79,35,6,6,6,6,6,72,190,25,7800,"5e388263-51f6-46fa-a3e6-821a845669e0",1542388803612704768,"c9kbv13n9i8ci2vdg9vij8o910","Darryl Roberts","darrylroberts","CBdarrylroberts",6
"1594",1,"NE",22,17711,"Jones","Jonathan","CB",31,62,95,95,70,85,41,61,60,27,26,18,17,44,43,40,85,60,77,84,73,28,65,60,29,65,68,44,43,44,43,44,35,41,38,58,41,77,73,52,45,26,45,73,27,6,6,6,6,6,69,190,22,8085,"937ec459-5029-4ab7-bfbd-129ae3055ca9",1542388803538255872,"hlh5tjtruv9ojs0gnlsmp9ithg","Jonathan Jones","jonathanjones","CBjonathanjones",7
